TN,TP,FN,FP,prog,complete,score,falseRate,numVars,numIfs,numLoops,numFuncs,numCalls,numFundTypes,numArrayTypes,numPointerTypes,numCompTypes,numThings,numLines,numLoads,numStores,numAddrSpaceCast,numAlloca,numAtomicCmpXchg,numAtomicRMW,numBitCast,numBranch,numCall,numCatchPad,numCatchReturn,numCatchSwitch,numCleanupPad,numCleanupReturn,numExtractElement,numExtractValue,numFCmp,numFence,numFPExt,numFPToSI,numFPToUI,numFPTrunc,numGetElementPtr,numICmp,numIndirectBr,numInsertElement,numInsertValue,numIntToPtr,numInvoke,numLandingPad,numLoad,numPHINode,numPtrToInt,numResume,numReturn,numSelect,numSExt,numShuffleVector,numSIToFP,numStore,numSwitch,numTrunc,numUIToFP,numUnreachable,numVAArg,numZExt,numDUMMY
0,41,14,0,82,55,-407.0,25.4545454545,3,2,1,1,2,3,0,0,0,20,29,7,5,0,0,0,0,0,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,7,0,0,0,1,0,0,0,0,5,0,0,0,0,0,0,0
0,0,0,0,82,0,0.0,NA,6,5,2,1,2,5,0,1,0,41,65,15,12,0,0,0,0,1,14,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,0,0,0,0,0,0,15,1,0,0,1,0,2,0,0,12,0,0,0,0,0,0,0
0,0,0,0,82,0,0.0,NA,13,15926,1,6,67,13,0,0,0,39893,58021,15936,7945,0,0,0,0,0,18068,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15926,0,0,0,0,0,0,15936,0,0,0,6,0,0,0,0,7945,0,0,0,60,0,0,0
0,0,0,0,82,0,0.0,NA,6,7,2,1,2,5,0,1,0,51,87,22,13,0,0,0,0,1,19,2,0,0,0,0,0,0,0,0,0,0,0,0,0,4,7,0,0,0,0,0,0,22,1,0,0,1,0,5,0,0,13,0,0,0,0,0,0,0
0,0,0,0,82,0,0.0,NA,13,6,2,2,3,7,0,6,0,73,117,31,18,0,0,0,0,0,16,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,0,0,0,0,0,0,31,1,4,0,2,0,10,0,0,18,0,3,0,0,0,0,0
0,53,0,0,82,53,53.0,0.0,11,7821,1,5,66,11,0,0,0,20965,36666,9271,3791,0,0,0,0,0,9569,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7821,0,0,0,0,0,0,9271,0,0,0,5,0,0,0,0,3791,0,0,0,60,0,0,0
0,0,0,0,82,0,0.0,NA,37,110,5,5,40,27,0,10,0,674,1288,314,168,0,0,0,0,6,377,40,0,0,0,0,0,0,0,0,0,0,0,0,0,197,109,0,0,0,0,0,0,314,0,11,0,5,0,2,0,0,168,0,2,0,1,0,0,0
0,82,0,0,82,82,82.0,0.0,7,2284,1,3,64,7,0,0,0,5909,9865,2532,1019,0,0,0,0,0,2876,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2284,0,0,0,0,0,0,2532,0,0,0,3,0,0,0,0,1019,0,0,0,60,0,0,0
0,62,20,0,82,82,-578.0,24.3902439024,2,3,2,2,7,2,0,0,0,44,73,18,12,0,0,0,0,6,11,7,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0,0,18,0,0,0,2,0,4,0,0,12,0,0,0,0,0,0,0
0,0,0,0,82,0,0.0,NA,8,8,3,2,6,7,0,1,0,69,121,28,17,0,0,0,0,0,25,6,0,0,0,0,0,0,0,0,0,0,0,0,0,4,10,0,0,0,0,0,0,28,1,0,0,2,0,4,0,0,17,1,0,0,2,0,3,0
0,0,0,0,82,0,0.0,NA,121,70,1,41,1258,116,2,3,0,4543,9907,2640,413,0,0,0,0,0,331,1258,0,0,0,0,0,0,0,0,0,0,0,10,0,39,1137,0,0,0,0,0,0,2640,1,0,0,41,0,1266,0,0,413,48,296,22,1,0,2216,0
0,41,14,0,82,55,-407.0,25.4545454545,5,1,0,2,5,5,0,0,0,29,46,8,8,0,0,0,0,0,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,8,0,0,0,2,0,0,0,0,8,0,0,0,1,0,1,0
0,47,0,0,82,47,47.0,0.0,15,11883,1,7,68,15,0,0,0,32861,57905,14451,6437,0,0,0,0,0,14855,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11883,0,0,0,0,0,0,14451,0,0,0,7,0,0,0,0,6437,0,0,0,60,0,0,0
0,0,0,0,82,0,0.0,NA,13,15926,1,6,67,13,0,0,0,39893,58021,15936,7945,0,0,0,0,0,18068,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15926,0,0,0,0,0,0,15936,0,0,0,6,0,0,0,0,7945,0,0,0,60,0,0,0
0,32,26,0,82,58,-800.0,44.8275862069,6,3,2,2,2,4,2,0,0,34,58,14,7,0,0,0,0,0,9,2,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,0,0,0,0,0,0,14,0,0,0,2,0,5,0,0,7,0,0,0,1,0,1,0
0,0,0,0,82,0,0.0,NA,5,3066,1,2,63,5,0,0,0,7434,10932,3068,1230,0,0,0,0,0,3438,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3066,0,0,0,0,0,0,3068,0,0,0,2,0,0,0,0,1230,0,0,0,60,0,0,0
0,0,0,0,82,0,0.0,NA,146,620,0,9,65,146,0,0,0,2599,5020,995,764,0,0,0,0,0,1869,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,195,0,0,0,0,0,0,995,20,0,0,9,0,250,0,0,764,0,536,0,1,0,140,0
0,0,0,0,82,0,0.0,NA,7,3878,1,3,64,7,0,0,0,10424,19260,4852,1620,0,0,0,0,0,4760,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3878,0,0,0,0,0,0,4852,0,0,0,3,0,0,0,0,1620,0,0,0,60,0,0,0
61,0,0,0,82,61,122.0,0.0,1,1,0,2,49,1,0,0,0,55,106,1,1,0,0,0,0,0,2,49,0,0,0,0,0,0,0,24,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,1,0,0,0,1,0,24,0
0,0,0,0,82,0,0.0,NA,56,86,1,13,69,56,0,0,0,601,998,210,167,0,0,0,0,0,221,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78,0,0,0,0,0,0,210,6,0,0,13,0,88,0,0,167,0,43,0,1,0,42,0
0,0,0,0,82,0,0.0,NA,122,141,1,41,359,117,2,3,0,2575,4053,978,934,0,0,0,0,0,346,359,0,0,0,0,0,0,0,0,0,0,0,10,0,42,251,0,0,0,0,0,0,978,1,0,0,41,0,26,0,0,934,19,23,22,1,0,813,0
0,0,0,0,82,0,0.0,NA,11,7821,1,5,66,11,0,0,0,20965,36666,9271,3791,0,0,0,0,0,9569,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7821,0,0,0,0,0,0,9271,0,0,0,5,0,0,0,0,3791,0,0,0,60,0,0,0
0,0,0,0,82,0,0.0,NA,7,2284,1,3,64,7,0,0,0,5909,9865,2532,1019,0,0,0,0,0,2876,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2284,0,0,0,0,0,0,2532,0,0,0,3,0,0,0,0,1019,0,0,0,60,0,0,0
0,0,0,0,82,0,0.0,NA,11,6659,1,5,66,11,0,0,0,17454,29177,7554,3159,0,0,0,0,0,8091,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6659,0,0,0,0,0,0,7554,0,0,0,5,0,0,0,0,3159,0,0,0,60,0,0,0
0,0,0,0,82,0,0.0,NA,11,7821,1,5,66,11,0,0,0,20965,36666,9271,3791,0,0,0,0,0,9569,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7821,0,0,0,0,0,0,9271,0,0,0,5,0,0,0,0,3791,0,0,0,60,0,0,0
0,0,0,0,82,0,0.0,NA,7,5,2,2,6,6,0,1,0,61,107,27,14,0,0,0,0,0,16,6,0,0,0,0,0,0,0,0,0,0,0,0,0,6,7,0,0,0,0,0,0,27,0,0,0,2,0,6,0,0,14,1,0,0,2,0,4,0
0,0,0,0,82,0,0.0,NA,36,29,6,23,51,36,0,0,0,395,727,156,100,0,0,0,0,0,84,51,0,0,0,0,0,0,0,7,0,0,5,0,0,45,29,0,0,0,0,0,0,156,4,0,0,23,0,32,0,14,100,3,12,3,1,0,42,0
0,41,14,0,82,55,-407.0,25.4545454545,2,2,1,1,1,2,0,0,0,14,24,4,4,0,0,0,0,0,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,4,0,0,0,1,0,0,0,0,4,0,0,0,0,0,0,0
65,0,0,0,82,65,130.0,0.0,18,19,2,2,3,12,0,6,0,139,239,62,35,0,0,0,0,0,48,3,0,0,0,0,0,0,0,0,0,0,0,0,0,9,19,0,0,0,0,0,0,62,4,0,0,2,0,11,0,0,35,0,2,0,0,0,8,0
0,41,14,0,82,55,-407.0,25.4545454545,4,1,1,1,3,4,0,0,0,21,27,5,7,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5,0,0,0,1,0,0,0,0,7,0,0,0,0,0,0,0
0,0,0,0,82,0,0.0,NA,11,8954,1,5,66,11,0,0,0,21831,32409,8962,3833,0,0,0,0,0,10518,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8954,0,0,0,0,0,0,8962,0,0,0,5,0,0,0,0,3833,0,0,0,60,0,0,0
0,0,0,0,82,0,0.0,NA,47,46,4,18,70,19,4,24,0,619,1143,270,168,0,0,0,0,0,107,70,0,0,0,0,0,0,0,0,0,0,0,0,0,181,95,0,0,0,0,0,0,270,1,0,0,18,0,4,0,0,168,0,4,0,1,0,164,0
0,0,0,0,82,0,0.0,NA,6,2,0,2,3,4,0,2,0,31,44,10,8,0,0,0,0,0,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,10,0,0,0,2,0,3,0,0,8,0,0,0,0,0,0,0
0,41,14,0,82,55,-407.0,25.4545454545,5,3,1,1,3,5,0,0,0,29,41,8,9,0,0,0,0,0,8,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,8,1,0,0,1,0,0,0,0,9,0,0,0,0,0,0,0
0,82,0,0,82,82,82.0,0.0,296,156,110,73,104,117,1,168,10,1637,2676,519,489,0,0,0,0,96,621,104,0,0,0,0,0,0,0,0,0,0,0,0,0,269,130,0,0,0,1,0,0,519,0,3,0,73,0,11,0,0,489,0,24,0,1,0,30,0
0,0,0,0,82,0,0.0,NA,7,3878,1,3,64,7,0,0,0,10424,19260,4852,1620,0,0,0,0,0,4760,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3878,0,0,0,0,0,0,4852,0,0,0,3,0,0,0,0,1620,0,0,0,60,0,0,0
0,0,0,0,82,0,0.0,NA,13,8,1,2,4,9,0,4,0,77,119,30,20,0,0,0,0,0,18,4,0,0,0,0,0,0,0,0,0,0,0,0,0,4,9,0,0,0,0,0,0,30,2,0,0,2,0,7,0,0,20,0,0,0,0,0,5,0
0,82,0,0,82,82,82.0,0.0,7,2284,1,3,64,7,0,0,0,5909,9865,2532,1019,0,0,0,0,0,2876,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2284,0,0,0,0,0,0,2532,0,0,0,3,0,0,0,0,1019,0,0,0,60,0,0,0
0,0,0,0,82,0,0.0,NA,5,1655,1,2,63,5,0,0,0,4100,6970,1851,524,0,0,0,0,0,1991,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1655,0,0,0,0,0,0,1851,0,0,0,2,0,0,0,0,524,0,0,0,60,0,0,0
0,0,0,0,82,0,0.0,NA,7,3878,1,3,64,7,0,0,0,10424,19260,4852,1620,0,0,0,0,0,4760,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3878,0,0,0,0,0,0,4852,0,0,0,3,0,0,0,0,1620,0,0,0,60,0,0,0
43,0,0,0,82,43,86.0,0.0,10,8,3,2,5,9,0,1,0,68,109,27,16,0,0,0,0,0,22,5,0,0,0,0,0,0,0,0,0,0,0,0,0,4,9,0,0,0,0,0,0,27,1,0,0,2,0,4,0,0,16,0,0,0,1,0,2,0
0,47,0,0,82,47,47.0,0.0,15,11883,1,7,68,15,0,0,0,32861,57905,14451,6437,0,0,0,0,0,14855,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11883,0,0,0,0,0,0,14451,0,0,0,7,0,0,0,0,6437,0,0,0,60,0,0,0
40,0,0,0,82,40,80.0,0.0,78,40,7,10,23,56,1,21,0,413,668,154,108,0,0,0,0,6,105,23,0,0,0,0,0,0,0,0,0,0,0,0,0,53,43,0,0,0,0,0,0,154,1,0,0,10,0,9,0,0,108,1,11,0,2,0,44,0
0,0,35,0,82,35,-1120.0,100.0,6,3,0,5,15,3,0,3,0,47,64,8,10,0,0,0,0,0,8,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,8,0,0,0,5,0,0,0,0,10,0,0,0,1,0,4,0
0,0,0,0,82,0,0.0,NA,19,17630,1,9,70,19,0,0,0,44009,65435,17646,8635,0,0,0,0,0,21366,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17630,0,0,0,0,0,0,17646,0,0,0,9,0,0,0,0,8635,0,0,0,60,0,0,0
0,0,0,0,82,0,0.0,NA,11,6659,1,5,66,11,0,0,0,17454,29177,7554,3159,0,0,0,0,0,8091,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6659,0,0,0,0,0,0,7554,0,0,0,5,0,0,0,0,3159,0,0,0,60,0,0,0
0,82,0,0,82,82,82.0,0.0,56,103,1,17,61,56,0,0,0,719,1207,277,205,0,0,0,0,0,241,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,0,0,0,0,0,0,277,14,0,0,17,0,134,0,0,205,0,54,0,1,0,56,0
0,0,0,0,82,0,0.0,NA,13,15926,1,6,67,13,0,0,0,39893,58021,15936,7945,0,0,0,0,0,18068,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15926,0,0,0,0,0,0,15936,0,0,0,6,0,0,0,0,7945,0,0,0,60,0,0,0
0,0,0,0,82,0,0.0,NA,15,11883,1,7,68,15,0,0,0,32861,57905,14451,6437,0,0,0,0,0,14855,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11883,0,0,0,0,0,0,14451,0,0,0,7,0,0,0,0,6437,0,0,0,60,0,0,0
0,0,0,0,82,0,0.0,NA,19,17630,1,9,70,19,0,0,0,44009,65435,17646,8635,0,0,0,0,0,21366,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17630,0,0,0,0,0,0,17646,0,0,0,9,0,0,0,0,8635,0,0,0,60,0,0,0
0,0,0,0,82,0,0.0,NA,19,17630,1,9,70,19,0,0,0,44009,65435,17646,8635,0,0,0,0,0,21366,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17630,0,0,0,0,0,0,17646,0,0,0,9,0,0,0,0,8635,0,0,0,60,0,0,0
0,0,0,0,82,0,0.0,NA,13,15926,1,6,67,13,0,0,0,39893,58021,15936,7945,0,0,0,0,0,18068,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15926,0,0,0,0,0,0,15936,0,0,0,6,0,0,0,0,7945,0,0,0,60,0,0,0
0,0,0,0,82,0,0.0,NA,3,2,1,2,2,3,0,0,0,18,29,5,4,0,0,0,0,0,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,5,0,0,0,2,0,0,0,0,4,0,0,0,1,0,1,0
0,0,0,0,82,0,0.0,NA,13,6,2,2,3,7,0,6,0,73,117,31,18,0,0,0,0,0,16,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,0,0,0,0,0,0,31,1,4,0,2,0,10,0,0,18,0,3,0,0,0,0,0
0,0,0,0,82,0,0.0,NA,5,5,2,2,5,4,0,1,0,45,75,18,10,0,0,0,0,0,14,5,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,0,0,0,0,0,0,18,0,0,0,2,0,3,0,0,10,0,0,0,1,0,2,0
0,82,0,0,82,82,82.0,0.0,5,950,1,2,63,5,0,0,0,2268,3766,1018,230,0,0,0,0,0,1164,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,950,0,0,0,0,0,0,1018,0,0,0,2,0,0,0,0,230,0,0,0,60,0,0,0
0,0,0,0,82,0,0.0,NA,11,7821,1,5,66,11,0,0,0,20965,36666,9271,3791,0,0,0,0,0,9569,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7821,0,0,0,0,0,0,9271,0,0,0,5,0,0,0,0,3791,0,0,0,60,0,0,0
0,41,14,0,82,55,-407.0,25.4545454545,3,2,1,1,2,3,0,0,0,18,25,5,5,0,0,0,0,0,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,5,0,0,0,1,0,0,0,0,5,0,0,0,0,0,0,0
82,0,0,0,82,82,164.0,0.0,6,4,3,2,3,4,2,0,0,46,75,17,14,0,0,0,0,0,11,3,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,0,0,17,0,0,0,2,0,5,0,0,14,0,0,0,1,0,1,0
0,82,0,0,82,82,82.0,0.0,37,102,5,5,40,27,0,10,0,650,1240,306,160,0,0,0,0,6,353,40,0,0,0,0,0,0,0,0,0,0,0,0,0,197,101,0,0,0,0,0,0,306,0,11,0,5,0,2,0,0,160,0,2,0,1,0,0,0
0,41,14,0,82,55,-407.0,25.4545454545,4,14,1,2,19,4,0,0,0,60,99,6,15,0,0,0,0,0,36,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,6,0,0,0,2,0,0,0,0,15,0,0,0,0,0,0,0
0,0,0,0,82,0,0.0,NA,7,3878,1,3,64,7,0,0,0,10424,19260,4852,1620,0,0,0,0,0,4760,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3878,0,0,0,0,0,0,4852,0,0,0,3,0,0,0,0,1620,0,0,0,60,0,0,0
0,0,0,0,82,0,0.0,NA,5,950,1,2,63,5,0,0,0,2268,3766,1018,230,0,0,0,0,0,1164,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,950,0,0,0,0,0,0,1018,0,0,0,2,0,0,0,0,230,0,0,0,60,0,0,0
82,0,0,0,82,82,164.0,0.0,6,4,3,2,3,4,2,0,0,46,77,17,14,0,0,0,0,0,11,3,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,0,0,17,0,0,0,2,0,5,0,0,14,0,0,0,1,0,1,0
40,0,0,0,82,40,80.0,0.0,12,5,2,2,3,8,0,4,0,68,102,27,19,0,0,0,0,0,16,3,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,0,0,27,0,0,0,2,0,8,0,0,19,0,1,0,0,0,0,0
0,0,0,0,82,0,0.0,NA,95,136559,1,47,108,95,0,0,0,336663,493506,136651,63203,0,0,0,0,0,156783,108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,136559,0,0,0,0,0,0,136651,0,0,0,47,0,0,0,0,63203,0,0,0,60,0,0,0
0,0,0,0,82,0,0.0,NA,6,4,1,2,3,4,0,2,0,38,61,15,8,0,0,0,0,0,10,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,0,0,0,0,0,0,15,2,0,0,2,0,6,0,0,8,0,1,0,0,0,0,0
0,0,0,0,82,0,0.0,NA,15,11883,1,7,68,15,0,0,0,32861,57905,14451,6437,0,0,0,0,0,14855,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11883,0,0,0,0,0,0,14451,0,0,0,7,0,0,0,0,6437,0,0,0,60,0,0,0
0,43,0,0,82,43,43.0,0.0,16,9,6,4,5,12,2,2,0,102,165,43,25,0,0,0,0,0,31,5,0,0,0,0,0,0,0,0,0,0,0,0,0,10,11,0,0,0,0,0,0,43,0,0,0,4,0,8,0,0,25,0,0,0,1,0,2,0
0,0,0,0,82,0,0.0,NA,15,11883,1,7,68,15,0,0,0,32861,57905,14451,6437,0,0,0,0,0,14855,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11883,0,0,0,0,0,0,14451,0,0,0,7,0,0,0,0,6437,0,0,0,60,0,0,0
82,0,0,0,82,82,164.0,0.0,6,1,1,2,2,4,0,2,0,31,38,12,8,0,0,0,0,2,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,12,0,0,0,2,0,0,0,0,8,0,0,0,0,0,0,0
0,0,0,0,82,0,0.0,NA,13,8,2,2,3,7,0,6,0,73,111,26,21,0,0,0,0,0,18,3,0,0,0,0,0,0,0,0,0,0,0,0,0,5,8,0,0,0,0,0,0,26,0,2,0,2,0,6,0,0,21,0,0,0,0,0,0,0
0,82,0,0,82,82,82.0,0.0,537,601,154,96,281,250,5,253,29,5472,10315,2599,1358,0,0,0,0,305,2118,281,0,0,0,0,0,0,0,0,0,0,0,0,0,1637,571,0,0,0,3,0,0,2599,0,10,0,96,0,64,0,0,1358,0,125,0,1,0,349,0
0,0,0,0,82,0,0.0,NA,19,17630,1,9,70,19,0,0,0,44009,65435,17646,8635,0,0,0,0,0,21366,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17630,0,0,0,0,0,0,17646,0,0,0,9,0,0,0,0,8635,0,0,0,60,0,0,0
0,2,0,0,82,2,2.0,0.0,28,90,5,4,36,19,0,9,0,571,1092,278,135,0,0,0,0,7,310,36,0,0,0,0,0,0,0,0,0,0,0,0,0,175,89,0,0,0,0,0,0,278,0,12,0,4,0,2,0,0,135,0,1,0,1,0,0,0
0,56,26,0,82,82,-776.0,31.7073170732,23,8,4,12,20,4,0,18,1,156,213,54,39,0,0,0,0,7,23,20,0,0,0,0,0,0,0,0,0,0,0,0,0,24,9,0,0,0,0,0,0,54,0,0,0,12,0,0,0,0,39,0,0,0,1,0,1,0
0,0,0,0,82,0,0.0,NA,167,261796,1,83,144,167,0,0,0,669599,972374,261960,145449,0,0,0,0,0,302715,144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,261796,0,0,0,0,0,0,261960,0,0,0,83,0,0,0,0,145449,0,0,0,60,0,0,0
0,0,0,0,82,0,0.0,NA,11,8954,1,5,66,11,0,0,0,21831,32409,8962,3833,0,0,0,0,0,10518,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8954,0,0,0,0,0,0,8962,0,0,0,5,0,0,0,0,3833,0,0,0,60,0,0,0
0,0,0,0,82,0,0.0,NA,11,6659,1,5,66,11,0,0,0,17454,29177,7554,3159,0,0,0,0,0,8091,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6659,0,0,0,0,0,0,7554,0,0,0,5,0,0,0,0,3159,0,0,0,60,0,0,0
0,41,41,0,82,82,-1271.0,50.0,3,0,0,1,1,3,0,0,0,10,12,2,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,3,0,0,0,0,0,0,0
0,0,0,0,82,0,0.0,NA,95,136559,1,47,108,95,0,0,0,336663,493506,136651,63203,0,0,0,0,0,156783,108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,136559,0,0,0,0,0,0,136651,0,0,0,47,0,0,0,0,63203,0,0,0,60,0,0,0
0,82,0,0,82,82,82.0,0.0,5,3,0,2,4,5,0,0,0,28,39,7,7,0,0,0,0,0,8,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,7,0,0,0,2,0,0,0,0,7,0,0,0,0,0,0,0
0,0,0,0,82,0,0.0,NA,11,7,2,2,4,6,0,5,0,71,104,26,21,0,0,0,0,0,16,4,0,0,0,0,0,0,0,0,0,0,0,0,0,6,7,0,0,0,0,0,0,26,0,0,0,2,0,6,0,0,21,0,0,0,0,0,0,0
0,0,0,0,82,0,0.0,NA,5,1655,1,2,63,5,0,0,0,4100,6970,1851,524,0,0,0,0,0,1991,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1655,0,0,0,0,0,0,1851,0,0,0,2,0,0,0,0,524,0,0,0,60,0,0,0
0,0,0,0,82,0,0.0,NA,5,3066,1,2,63,5,0,0,0,7434,10932,3068,1230,0,0,0,0,0,3438,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3066,0,0,0,0,0,0,3068,0,0,0,2,0,0,0,0,1230,0,0,0,60,0,0,0
0,82,0,0,82,82,82.0,0.0,7,6,1,4,11,3,0,4,0,65,94,23,14,0,0,0,0,0,10,11,0,0,0,0,0,0,0,0,0,0,0,0,0,8,7,0,0,0,0,0,0,23,0,0,0,4,1,4,0,0,14,0,0,0,1,0,2,0
0,0,0,0,82,0,0.0,NA,69,131,1,28,298,64,2,3,0,2178,3471,858,794,0,0,0,0,0,281,298,0,0,0,0,0,0,0,0,0,0,0,10,0,27,245,0,0,0,0,0,0,858,0,0,0,28,0,18,0,0,794,5,15,22,1,0,738,0
0,60,0,0,82,60,60.0,0.0,11,6659,1,5,66,11,0,0,0,17454,29177,7554,3159,0,0,0,0,0,8091,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6659,0,0,0,0,0,0,7554,0,0,0,5,0,0,0,0,3159,0,0,0,60,0,0,0
0,0,0,0,82,0,0.0,NA,153,293683,1,76,137,153,0,0,0,750391,1080808,293833,162509,0,0,0,0,0,330357,137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,293683,0,0,0,0,0,0,293833,0,0,0,76,0,0,0,0,162509,0,0,0,60,0,0,0
0,0,0,0,82,0,0.0,NA,5,3066,1,2,63,5,0,0,0,7434,10932,3068,1230,0,0,0,0,0,3438,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3066,0,0,0,0,0,0,3068,0,0,0,2,0,0,0,0,1230,0,0,0,60,0,0,0
0,0,0,0,82,0,0.0,NA,7,3878,1,3,64,7,0,0,0,10424,19260,4852,1620,0,0,0,0,0,4760,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3878,0,0,0,0,0,0,4852,0,0,0,3,0,0,0,0,1620,0,0,0,60,0,0,0
0,41,14,0,82,55,-407.0,25.4545454545,5,3,1,1,2,5,0,0,0,28,40,9,8,0,0,0,0,0,8,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,9,0,0,0,1,0,0,0,0,8,0,0,0,0,0,0,0
0,0,0,0,82,0,0.0,NA,15,6,1,2,5,10,0,5,0,87,110,39,20,0,0,0,0,5,13,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,39,1,0,0,2,0,0,0,0,20,0,0,0,0,0,0,0
0,0,0,0,82,0,0.0,NA,119,53,1,41,191,114,2,3,0,1311,2013,464,443,0,0,0,0,0,169,191,0,0,0,0,0,0,0,0,0,0,0,10,0,42,77,0,0,0,0,0,0,464,1,0,0,41,0,26,0,0,443,19,26,22,1,0,298,0
0,41,41,0,82,82,-1271.0,50.0,2,0,0,1,1,2,0,0,0,9,10,2,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,3,0,0,0,0,0,0,0
0,0,0,0,82,0,0.0,NA,7,2400,1,3,64,7,0,0,0,6503,11927,2989,1040,0,0,0,0,0,2990,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2400,0,0,0,0,0,0,2989,0,0,0,3,0,0,0,0,1040,0,0,0,60,0,0,0
0,0,0,0,82,0,0.0,NA,5,1655,1,2,63,5,0,0,0,4100,6970,1851,524,0,0,0,0,0,1991,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1655,0,0,0,0,0,0,1851,0,0,0,2,0,0,0,0,524,0,0,0,60,0,0,0
